 &plot nbnd=  13, nks=   474 /
  -18.219  -17.865  -11.605   -9.690  -10.251   -8.805   -7.187   -7.445   -6.170   -2.326
   -1.968   -1.493   -0.687
            0.000000  0.560664  0.000000
  -18.217  -17.864  -11.607   -9.690  -10.253   -8.806   -7.187   -7.445   -6.168   -2.324
   -1.965   -1.492   -0.686
            0.000000  0.564001  0.000000
  -18.216  -17.864  -11.609   -9.690  -10.255   -8.807   -7.186   -7.445   -6.167   -2.323
   -1.962   -1.491   -0.685
            0.000000  0.567338  0.000000
  -18.214  -17.863  -11.611   -9.689  -10.256   -8.808   -7.186   -7.446   -6.166   -2.321
   -1.960   -1.490   -0.685
            0.000000  0.570676  0.000000
  -18.213  -17.863  -11.612   -9.689  -10.257   -8.808   -7.185   -7.446   -6.165   -2.320
   -1.958   -1.490   -0.684
            0.000000  0.574013  0.000000
  -18.213  -17.863  -11.612   -9.689  -10.258   -8.808   -7.185   -7.446   -6.165   -2.320
   -1.957   -1.490   -0.684
            0.000000  0.577350  0.000000
  -18.213  -17.863  -11.612   -9.689  -10.258   -8.808   -7.185   -7.446   -6.164   -2.320
   -1.957   -1.490   -0.684
            0.003333  0.577350  0.000000
  -18.213  -17.863  -11.612   -9.689  -10.258   -8.808   -7.186   -7.446   -6.164   -2.320
   -1.957   -1.489   -0.684
            0.006667  0.577350  0.000000
  -18.213  -17.863  -11.612   -9.689  -10.258   -8.808   -7.188   -7.446   -6.163   -2.320
   -1.957   -1.488   -0.685
            0.010000  0.577350  0.000000
  -18.212  -17.863  -11.611   -9.689  -10.259   -8.809   -7.192   -7.446   -6.161   -2.321
   -1.957   -1.487   -0.688
            0.013333  0.577350  0.000000
  -18.212  -17.863  -11.610   -9.688  -10.260   -8.809   -7.198   -7.446   -6.158   -2.322
   -1.956   -1.484   -0.691
            0.016667  0.577350  0.000000
  -18.211  -17.862  -11.608   -9.688  -10.261   -8.809   -7.205   -7.446   -6.155   -2.323
   -1.956   -1.482   -0.695
            0.020000  0.577350  0.000000
  -18.211  -17.862  -11.607   -9.687  -10.263   -8.809   -7.213   -7.446   -6.150   -2.325
   -1.956   -1.478   -0.699
            0.023333  0.577350  0.000000
  -18.210  -17.862  -11.604   -9.687  -10.264   -8.809   -7.223   -7.446   -6.145   -2.326
   -1.955   -1.474   -0.705
            0.026667  0.577350  0.000000
  -18.210  -17.861  -11.602   -9.686  -10.266   -8.809   -7.235   -7.445   -6.140   -2.329
   -1.955   -1.469   -0.711
            0.030000  0.577350  0.000000
  -18.209  -17.861  -11.599   -9.685  -10.268   -8.809   -7.247   -7.445   -6.134   -2.331
   -1.954   -1.464   -0.718
            0.033333  0.577350  0.000000
  -18.208  -17.861  -11.596   -9.685  -10.271   -8.809   -7.262   -7.445   -6.127   -2.334
   -1.953   -1.458   -0.726
            0.036667  0.577350  0.000000
  -18.207  -17.860  -11.593   -9.684  -10.274   -8.810   -7.277   -7.445   -6.120   -2.337
   -1.952   -1.452   -0.735
            0.040000  0.577350  0.000000
  -18.206  -17.860  -11.589   -9.683  -10.277   -8.810   -7.293   -7.445   -6.112   -2.340
   -1.951   -1.445   -0.744
            0.043333  0.577350  0.000000
  -18.204  -17.859  -11.585   -9.682  -10.280   -8.810   -7.311   -7.445   -6.104   -2.344
   -1.950   -1.437   -0.754
            0.046667  0.577350  0.000000
  -18.203  -17.858  -11.581   -9.681  -10.283   -8.810   -7.330   -7.445   -6.095   -2.348
   -1.948   -1.429   -0.765
            0.050000  0.577350  0.000000
  -18.202  -17.858  -11.576   -9.680  -10.287   -8.810   -7.350   -7.445   -6.087   -2.353
   -1.946   -1.420   -0.776
            0.053333  0.577350  0.000000
  -18.200  -17.857  -11.571   -9.678  -10.291   -8.811   -7.371   -7.444   -6.078   -2.358
   -1.944   -1.411   -0.788
            0.056667  0.577350  0.000000
  -18.198  -17.856  -11.566   -9.677  -10.295   -8.811   -7.393   -7.444   -6.068   -2.363
   -1.941   -1.401   -0.800
            0.060000  0.577350  0.000000
  -18.197  -17.856  -11.561   -9.676  -10.300   -8.811   -7.416   -7.444   -6.059   -2.369
   -1.938   -1.390   -0.813
            0.063333  0.577350  0.000000
  -18.195  -17.855  -11.555   -9.674  -10.304   -8.811   -7.439   -7.444   -6.049   -2.375
   -1.935   -1.379   -0.826
            0.066667  0.577350  0.000000
  -18.193  -17.854  -11.549   -9.673  -10.309   -8.811   -7.464   -7.444   -6.039   -2.382
   -1.932   -1.368   -0.839
            0.070000  0.577350  0.000000
  -18.191  -17.853  -11.542   -9.671  -10.314   -8.811   -7.489   -7.445   -6.029   -2.389
   -1.928   -1.356   -0.853
            0.073333  0.577350  0.000000
  -18.189  -17.852  -11.536   -9.670  -10.319   -8.811   -7.515   -7.445   -6.018   -2.397
   -1.923   -1.344   -0.867
            0.076667  0.577350  0.000000
  -18.187  -17.851  -11.529   -9.668  -10.325   -8.811   -7.541   -7.445   -6.008   -2.405
   -1.919   -1.331   -0.882
            0.080000  0.577350  0.000000
  -18.185  -17.850  -11.521   -9.666  -10.331   -8.811   -7.568   -7.445   -5.998   -2.413
   -1.914   -1.318   -0.897
            0.083333  0.577350  0.000000
  -18.182  -17.849  -11.514   -9.665  -10.337   -8.811   -7.596   -7.445   -5.987   -2.422
   -1.908   -1.305   -0.911
            0.086667  0.577350  0.000000
  -18.180  -17.848  -11.506   -9.663  -10.343   -8.810   -7.624   -7.446   -5.977   -2.431
   -1.902   -1.291   -0.926
            0.090000  0.577350  0.000000
  -18.178  -17.847  -11.498   -9.661  -10.349   -8.810   -7.653   -7.446   -5.966   -2.441
   -1.896   -1.277   -0.941
            0.093333  0.577350  0.000000
  -18.175  -17.846  -11.489   -9.659  -10.356   -8.809   -7.683   -7.447   -5.956   -2.452
   -1.890   -1.263   -0.956
            0.096667  0.577350  0.000000
  -18.173  -17.844  -11.481   -9.658  -10.362   -8.809   -7.712   -7.447   -5.945   -2.463
   -1.883   -1.248   -0.970
            0.100000  0.577350  0.000000
  -18.170  -17.843  -11.472   -9.656  -10.369   -8.808   -7.743   -7.448   -5.935   -2.474
   -1.875   -1.234   -0.984
            0.103333  0.577350  0.000000
  -18.167  -17.842  -11.463   -9.654  -10.376   -8.808   -7.773   -7.449   -5.924   -2.485
   -1.868   -1.220   -0.997
            0.106667  0.577350  0.000000
  -18.164  -17.841  -11.453   -9.652  -10.384   -8.807   -7.804   -7.450   -5.914   -2.498
   -1.860   -1.207   -1.010
            0.110000  0.577350  0.000000
  -18.161  -17.839  -11.443   -9.650  -10.391   -8.806   -7.835   -7.451   -5.903   -2.510
   -1.852   -1.195   -1.020
            0.113333  0.577350  0.000000
  -18.159  -17.838  -11.433   -9.648  -10.399   -8.805   -7.867   -7.452   -5.893   -2.523
   -1.843   -1.185   -1.029
            0.116667  0.577350  0.000000
  -18.156  -17.837  -11.423   -9.646  -10.406   -8.804   -7.899   -7.453   -5.882   -2.537
   -1.834   -1.178   -1.034
            0.120000  0.577350  0.000000
  -18.152  -17.835  -11.413   -9.644  -10.414   -8.803   -7.931   -7.454   -5.871   -2.550
   -1.825   -1.175   -1.035
            0.123333  0.577350  0.000000
  -18.149  -17.834  -11.402   -9.642  -10.422   -8.802   -7.963   -7.456   -5.861   -2.565
   -1.816   -1.176   -1.031
            0.126667  0.577350  0.000000
  -18.146  -17.832  -11.391   -9.640  -10.430   -8.800   -7.995   -7.457   -5.850   -2.579
   -1.806   -1.181   -1.023
            0.130000  0.577350  0.000000
  -18.143  -17.831  -11.380   -9.638  -10.439   -8.799   -8.028   -7.459   -5.840   -2.594
   -1.796   -1.189   -1.011
            0.133333  0.577350  0.000000
  -18.140  -17.829  -11.368   -9.636  -10.447   -8.797   -8.061   -7.461   -5.829   -2.610
   -1.786   -1.199   -0.997
            0.136667  0.577350  0.000000
  -18.136  -17.828  -11.356   -9.634  -10.455   -8.795   -8.094   -7.463   -5.819   -2.625
   -1.776   -1.211   -0.981
            0.140000  0.577350  0.000000
  -18.133  -17.826  -11.344   -9.632  -10.464   -8.793   -8.127   -7.465   -5.808   -2.642
   -1.766   -1.223   -0.964
            0.143333  0.577350  0.000000
  -18.130  -17.825  -11.332   -9.630  -10.472   -8.791   -8.160   -7.467   -5.797   -2.658
   -1.755   -1.236   -0.945
            0.146667  0.577350  0.000000
  -18.126  -17.823  -11.319   -9.628  -10.481   -8.789   -8.193   -7.469   -5.786   -2.675
   -1.745   -1.250   -0.926
            0.150000  0.577350  0.000000
  -18.123  -17.822  -11.307   -9.626  -10.490   -8.787   -8.226   -7.471   -5.776   -2.692
   -1.734   -1.263   -0.906
            0.153333  0.577350  0.000000
  -18.119  -17.820  -11.294   -9.624  -10.499   -8.785   -8.259   -7.474   -5.765   -2.709
   -1.723   -1.277   -0.886
            0.156667  0.577350  0.000000
  -18.115  -17.818  -11.280   -9.622  -10.508   -8.782   -8.292   -7.476   -5.754   -2.727
   -1.712   -1.291   -0.866
            0.160000  0.577350  0.000000
  -18.112  -17.817  -11.267   -9.620  -10.516   -8.780   -8.326   -7.479   -5.743   -2.745
   -1.701   -1.305   -0.845
            0.163333  0.577350  0.000000
  -18.108  -17.815  -11.253   -9.618  -10.525   -8.777   -8.359   -7.482   -5.732   -2.763
   -1.690   -1.318   -0.824
            0.166667  0.577350  0.000000
  -18.105  -17.813  -11.239   -9.616  -10.534   -8.774   -8.392   -7.485   -5.721   -2.781
   -1.679   -1.332   -0.803
            0.170000  0.577350  0.000000
  -18.101  -17.812  -11.225   -9.614  -10.543   -8.771   -8.425   -7.488   -5.710   -2.800
   -1.668   -1.345   -0.781
            0.173333  0.577350  0.000000
  -18.097  -17.810  -11.211   -9.612  -10.552   -8.768   -8.458   -7.491   -5.698   -2.819
   -1.656   -1.358   -0.760
            0.176667  0.577350  0.000000
  -18.094  -17.809  -11.197   -9.611  -10.561   -8.765   -8.491   -7.495   -5.687   -2.838
   -1.645   -1.371   -0.738
            0.180000  0.577350  0.000000
  -18.090  -17.807  -11.182   -9.609  -10.570   -8.762   -8.524   -7.498   -5.676   -2.858
   -1.633   -1.384   -0.716
            0.183333  0.577350  0.000000
  -18.086  -17.805  -11.167   -9.607  -10.579   -8.758   -8.557   -7.502   -5.664   -2.877
   -1.622   -1.397   -0.695
            0.186667  0.577350  0.000000
  -18.083  -17.804  -11.152   -9.605  -10.588   -8.755   -8.590   -7.505   -5.653   -2.897
   -1.610   -1.409   -0.673
            0.190000  0.577350  0.000000
  -18.079  -17.802  -11.137   -9.604  -10.597   -8.752   -8.622   -7.509   -5.641   -2.917
   -1.599   -1.421   -0.652
            0.193333  0.577350  0.000000
  -18.075  -17.800  -11.121   -9.602  -10.606   -8.748   -8.654   -7.513   -5.629   -2.937
   -1.587   -1.433   -0.630
            0.196667  0.577350  0.000000
  -18.071  -17.799  -11.105   -9.601  -10.614   -8.744   -8.687   -7.517   -5.617   -2.957
   -1.575   -1.444   -0.609
            0.200000  0.577350  0.000000
  -18.068  -17.797  -11.090   -9.599  -10.623   -8.741   -8.719   -7.521   -5.605   -2.977
   -1.563   -1.455   -0.588
            0.203333  0.577350  0.000000
  -18.064  -17.795  -11.074   -9.598  -10.632   -8.737   -8.750   -7.525   -5.593   -2.998
   -1.552   -1.466   -0.567
            0.206667  0.577350  0.000000
  -18.061  -17.794  -11.058   -9.597  -10.640   -8.733   -8.782   -7.530   -5.581   -3.018
   -1.540   -1.477   -0.546
            0.210000  0.577350  0.000000
  -18.057  -17.792  -11.042   -9.596  -10.649   -8.729   -8.813   -7.534   -5.569   -3.038
   -1.528   -1.487   -0.526
            0.213333  0.577350  0.000000
  -18.053  -17.791  -11.025   -9.596  -10.657   -8.725   -8.844   -7.538   -5.556   -3.059
   -1.516   -1.497   -0.505
            0.216667  0.577350  0.000000
  -18.050  -17.789  -11.009   -9.595  -10.665   -8.721   -8.874   -7.543   -5.544   -3.079
   -1.504   -1.507   -0.485
            0.220000  0.577350  0.000000
  -18.046  -17.788  -10.992   -9.595  -10.673   -8.717   -8.904   -7.547   -5.532   -3.100
   -1.492   -1.517   -0.466
            0.223333  0.577350  0.000000
  -18.043  -17.786  -10.976   -9.594  -10.681   -8.713   -8.933   -7.552   -5.519   -3.120
   -1.480   -1.526   -0.446
            0.226667  0.577350  0.000000
  -18.039  -17.785  -10.959   -9.595  -10.689   -8.709   -8.962   -7.557   -5.507   -3.141
   -1.467   -1.535   -0.427
            0.230000  0.577350  0.000000
  -18.036  -17.783  -10.943   -9.595  -10.696   -8.705   -8.991   -7.561   -5.494   -3.161
   -1.455   -1.543   -0.409
            0.233333  0.577350  0.000000
  -18.033  -17.782  -10.926   -9.596  -10.704   -8.701   -9.019   -7.566   -5.482   -3.181
   -1.443   -1.551   -0.390
            0.236667  0.577350  0.000000
  -18.029  -17.780  -10.909   -9.597  -10.711   -8.697   -9.046   -7.571   -5.469   -3.201
   -1.431   -1.559   -0.373
            0.240000  0.577350  0.000000
  -18.026  -17.779  -10.892   -9.599  -10.719   -8.693   -9.072   -7.576   -5.457   -3.221
   -1.419   -1.567   -0.355
            0.243333  0.577350  0.000000
  -18.023  -17.778  -10.876   -9.601  -10.726   -8.689   -9.098   -7.580   -5.445   -3.241
   -1.407   -1.574   -0.338
            0.246667  0.577350  0.000000
  -18.020  -17.776  -10.859   -9.603  -10.732   -8.685   -9.122   -7.585   -5.432   -3.260
   -1.395   -1.581   -0.322
            0.250000  0.577350  0.000000
  -18.017  -17.775  -10.843   -9.607  -10.739   -8.681   -9.146   -7.590   -5.420   -3.280
   -1.383   -1.587   -0.306
            0.253333  0.577350  0.000000
  -18.014  -17.774  -10.826   -9.611  -10.746   -8.677   -9.168   -7.594   -5.408   -3.299
   -1.371   -1.594   -0.291
            0.256667  0.577350  0.000000
  -18.011  -17.773  -10.810   -9.615  -10.752   -8.674   -9.190   -7.599   -5.396   -3.317
   -1.360   -1.600   -0.276
            0.260000  0.577350  0.000000
  -18.008  -17.771  -10.794   -9.620  -10.758   -8.670   -9.210   -7.603   -5.384   -3.335
   -1.348   -1.605   -0.262
            0.263333  0.577350  0.000000
  -18.005  -17.770  -10.778   -9.626  -10.764   -8.666   -9.229   -7.608   -5.373   -3.353
   -1.337   -1.610   -0.248
            0.266667  0.577350  0.000000
  -18.003  -17.769  -10.762   -9.633  -10.769   -8.662   -9.246   -7.612   -5.361   -3.371
   -1.326   -1.615   -0.235
            0.270000  0.577350  0.000000
  -18.000  -17.768  -10.746   -9.640  -10.775   -8.659   -9.262   -7.617   -5.350   -3.387
   -1.315   -1.620   -0.223
            0.273333  0.577350  0.000000
  -17.998  -17.767  -10.731   -9.649  -10.780   -8.655   -9.277   -7.621   -5.339   -3.404
   -1.305   -1.625   -0.211
            0.276667  0.577350  0.000000
  -17.995  -17.766  -10.716   -9.657  -10.785   -8.652   -9.290   -7.625   -5.328   -3.420
   -1.295   -1.629   -0.200
            0.280000  0.577350  0.000000
  -17.993  -17.765  -10.702   -9.667  -10.790   -8.649   -9.302   -7.629   -5.318   -3.435
   -1.285   -1.632   -0.189
            0.283333  0.577350  0.000000
  -17.991  -17.764  -10.688   -9.677  -10.794   -8.646   -9.313   -7.632   -5.308   -3.450
   -1.275   -1.636   -0.179
            0.286667  0.577350  0.000000
  -17.989  -17.763  -10.674   -9.687  -10.798   -8.643   -9.322   -7.636   -5.299   -3.464
   -1.266   -1.639   -0.170
            0.290000  0.577350  0.000000
  -17.987  -17.763  -10.661   -9.697  -10.802   -8.640   -9.331   -7.639   -5.290   -3.477
   -1.258   -1.642   -0.161
            0.293333  0.577350  0.000000
  -17.985  -17.762  -10.649   -9.708  -10.806   -8.637   -9.338   -7.643   -5.281   -3.489
   -1.250   -1.645   -0.153
            0.296667  0.577350  0.000000
  -17.983  -17.761  -10.637   -9.718  -10.809   -8.635   -9.344   -7.646   -5.273   -3.501
   -1.242   -1.647   -0.146
            0.300000  0.577350  0.000000
  -17.982  -17.761  -10.626   -9.728  -10.812   -8.633   -9.349   -7.649   -5.265   -3.512
   -1.235   -1.650   -0.139
            0.303333  0.577350  0.000000
  -17.980  -17.760  -10.616   -9.738  -10.815   -8.630   -9.354   -7.651   -5.258   -3.522
   -1.228   -1.651   -0.133
            0.306667  0.577350  0.000000
  -17.979  -17.759  -10.607   -9.747  -10.818   -8.628   -9.357   -7.653   -5.252   -3.531
   -1.222   -1.653   -0.128
            0.310000  0.577350  0.000000
  -17.978  -17.759  -10.598   -9.755  -10.820   -8.627   -9.361   -7.656   -5.246   -3.539
   -1.217   -1.655   -0.123
            0.313333  0.577350  0.000000
  -17.977  -17.759  -10.591   -9.763  -10.822   -8.625   -9.363   -7.657   -5.241   -3.546
   -1.212   -1.656   -0.119
            0.316667  0.577350  0.000000
  -17.976  -17.758  -10.585   -9.769  -10.824   -8.624   -9.365   -7.659   -5.236   -3.552
   -1.208   -1.657   -0.116
            0.320000  0.577350  0.000000
  -17.975  -17.758  -10.579   -9.775  -10.825   -8.623   -9.367   -7.660   -5.233   -3.557
   -1.205   -1.658   -0.113
            0.323333  0.577350  0.000000
  -17.975  -17.758  -10.575   -9.779  -10.826   -8.622   -9.368   -7.661   -5.230   -3.561
   -1.202   -1.658   -0.111
            0.326667  0.577350  0.000000
  -17.974  -17.757  -10.572   -9.782  -10.827   -8.621   -9.369   -7.662   -5.228   -3.564
   -1.201   -1.659   -0.110
            0.330000  0.577350  0.000000
  -17.974  -17.757  -10.571   -9.784  -10.828   -8.621   -9.369   -7.663   -5.227   -3.566
   -1.199   -1.659   -0.109
            0.333333  0.577350  0.000000
  -17.974  -17.757  -10.570   -9.784  -10.828   -8.621   -9.370   -7.663   -5.226   -3.566
   -1.199   -1.659   -0.108
            0.336667  0.577350  0.000000
  -17.974  -17.757  -10.570   -9.784  -10.828   -8.621   -9.369   -7.663   -5.227   -3.566
   -1.200   -1.659   -0.109
            0.340000  0.577350  0.000000
  -17.974  -17.757  -10.572   -9.782  -10.827   -8.621   -9.369   -7.662   -5.228   -3.564
   -1.201   -1.659   -0.110
            0.343333  0.577350  0.000000
  -17.975  -17.758  -10.575   -9.779  -10.826   -8.622   -9.368   -7.661   -5.230   -3.561
   -1.203   -1.659   -0.111
            0.346667  0.577350  0.000000
  -17.975  -17.758  -10.579   -9.774  -10.825   -8.622   -9.367   -7.660   -5.233   -3.557
   -1.206   -1.658   -0.113
            0.350000  0.577350  0.000000
  -17.976  -17.758  -10.583   -9.769  -10.824   -8.623   -9.366   -7.659   -5.236   -3.552
   -1.210   -1.658   -0.115
            0.353333  0.577350  0.000000
  -17.977  -17.759  -10.589   -9.763  -10.822   -8.625   -9.364   -7.657   -5.241   -3.545
   -1.215   -1.657   -0.118
            0.356667  0.577350  0.000000
  -17.978  -17.759  -10.596   -9.755  -10.820   -8.626   -9.363   -7.655   -5.246   -3.538
   -1.220   -1.657   -0.122
            0.360000  0.577350  0.000000
  -17.980  -17.759  -10.603   -9.747  -10.817   -8.628   -9.360   -7.653   -5.252   -3.529
   -1.227   -1.656   -0.126
            0.363333  0.577350  0.000000
  -17.981  -17.760  -10.611   -9.738  -10.815   -8.630   -9.358   -7.650   -5.259   -3.520
   -1.234   -1.655   -0.130
            0.366667  0.577350  0.000000
  -17.983  -17.761  -10.619   -9.729  -10.811   -8.633   -9.355   -7.647   -5.267   -3.509
   -1.242   -1.654   -0.135
            0.370000  0.577350  0.000000
  -17.985  -17.761  -10.628   -9.719  -10.808   -8.635   -9.352   -7.643   -5.275   -3.498
   -1.251   -1.653   -0.140
            0.373333  0.577350  0.000000
  -17.987  -17.762  -10.638   -9.709  -10.804   -8.638   -9.348   -7.640   -5.285   -3.485
   -1.261   -1.652   -0.145
            0.376667  0.577350  0.000000
  -17.989  -17.763  -10.647   -9.698  -10.800   -8.641   -9.344   -7.636   -5.294   -3.472
   -1.271   -1.651   -0.151
            0.380000  0.577350  0.000000
  -17.992  -17.764  -10.657   -9.687  -10.795   -8.644   -9.339   -7.632   -5.305   -3.457
   -1.283   -1.650   -0.157
            0.383333  0.577350  0.000000
  -17.995  -17.765  -10.668   -9.676  -10.791   -8.648   -9.334   -7.627   -5.316   -3.442
   -1.295   -1.649   -0.164
            0.386667  0.577350  0.000000
  -17.998  -17.766  -10.678   -9.666  -10.785   -8.651   -9.328   -7.622   -5.327   -3.427
   -1.308   -1.649   -0.171
            0.390000  0.577350  0.000000
  -18.001  -17.767  -10.689   -9.655  -10.780   -8.655   -9.322   -7.617   -5.339   -3.410
   -1.321   -1.648   -0.178
            0.393333  0.577350  0.000000
  -18.004  -17.769  -10.700   -9.645  -10.774   -8.659   -9.314   -7.612   -5.351   -3.393
   -1.336   -1.647   -0.185
            0.396667  0.577350  0.000000
  -18.008  -17.770  -10.710   -9.635  -10.768   -8.663   -9.306   -7.606   -5.364   -3.375
   -1.351   -1.646   -0.192
            0.400000  0.577350  0.000000
  -18.012  -17.771  -10.721   -9.625  -10.761   -8.667   -9.298   -7.600   -5.378   -3.357
   -1.367   -1.645   -0.200
            0.403333  0.577350  0.000000
  -18.016  -17.773  -10.731   -9.616  -10.754   -8.672   -9.288   -7.594   -5.391   -3.338
   -1.384   -1.645   -0.208
            0.406667  0.577350  0.000000
  -18.020  -17.774  -10.742   -9.608  -10.747   -8.676   -9.277   -7.587   -5.405   -3.318
   -1.401   -1.645   -0.216
            0.410000  0.577350  0.000000
  -18.024  -17.776  -10.752   -9.600  -10.739   -8.681   -9.266   -7.581   -5.419   -3.299
   -1.419   -1.644   -0.224
            0.413333  0.577350  0.000000
  -18.029  -17.778  -10.762   -9.593  -10.731   -8.686   -9.254   -7.574   -5.434   -3.279
   -1.437   -1.644   -0.232
            0.416667  0.577350  0.000000
  -18.034  -17.779  -10.772   -9.587  -10.723   -8.691   -9.240   -7.567   -5.448   -3.258
   -1.456   -1.644   -0.241
            0.420000  0.577350  0.000000
  -18.039  -17.781  -10.782   -9.582  -10.714   -8.696   -9.226   -7.559   -5.463   -3.238
   -1.475   -1.644   -0.249
            0.423333  0.577350  0.000000
  -18.045  -17.783  -10.792   -9.577  -10.705   -8.700   -9.211   -7.552   -5.478   -3.217
   -1.495   -1.645   -0.258
            0.426667  0.577350  0.000000
  -18.050  -17.785  -10.801   -9.573  -10.695   -8.706   -9.196   -7.544   -5.493   -3.196
   -1.516   -1.645   -0.266
            0.430000  0.577350  0.000000
  -18.056  -17.787  -10.810   -9.570  -10.686   -8.711   -9.179   -7.536   -5.508   -3.175
   -1.537   -1.646   -0.275
            0.433333  0.577350  0.000000
  -18.062  -17.789  -10.818   -9.567  -10.676   -8.716   -9.162   -7.528   -5.524   -3.154
   -1.558   -1.647   -0.283
            0.436667  0.577350  0.000000
  -18.069  -17.791  -10.826   -9.565  -10.665   -8.721   -9.144   -7.520   -5.539   -3.133
   -1.579   -1.648   -0.292
            0.440000  0.577350  0.000000
  -18.075  -17.794  -10.834   -9.563  -10.654   -8.726   -9.126   -7.512   -5.554   -3.112
   -1.601   -1.650   -0.300
            0.443333  0.577350  0.000000
  -18.082  -17.796  -10.842   -9.563  -10.643   -8.731   -9.107   -7.504   -5.569   -3.092
   -1.623   -1.652   -0.309
            0.446667  0.577350  0.000000
  -18.089  -17.798  -10.849   -9.562  -10.632   -8.736   -9.088   -7.495   -5.584   -3.071
   -1.645   -1.654   -0.317
            0.450000  0.577350  0.000000
  -18.096  -17.801  -10.855   -9.562  -10.620   -8.741   -9.068   -7.486   -5.599   -3.051
   -1.668   -1.656   -0.325
            0.453333  0.577350  0.000000
  -18.104  -17.803  -10.862   -9.563  -10.608   -8.746   -9.048   -7.478   -5.614   -3.031
   -1.690   -1.659   -0.333
            0.456667  0.577350  0.000000
  -18.111  -17.806  -10.868   -9.564  -10.595   -8.751   -9.028   -7.469   -5.629   -3.012
   -1.713   -1.662   -0.341
            0.460000  0.577350  0.000000
  -18.119  -17.809  -10.873   -9.566  -10.582   -8.756   -9.007   -7.460   -5.644   -2.993
   -1.735   -1.665   -0.349
            0.463333  0.577350  0.000000
  -18.127  -17.812  -10.878   -9.568  -10.569   -8.761   -8.986   -7.451   -5.659   -2.974
   -1.758   -1.669   -0.357
            0.466667  0.577350  0.000000
  -18.136  -17.814  -10.883   -9.570  -10.555   -8.766   -8.964   -7.442   -5.673   -2.956
   -1.780   -1.673   -0.365
            0.470000  0.577350  0.000000
  -18.144  -17.817  -10.887   -9.573  -10.542   -8.770   -8.943   -7.432   -5.688   -2.938
   -1.802   -1.678   -0.373
            0.473333  0.577350  0.000000
  -18.153  -17.820  -10.890   -9.576  -10.527   -8.775   -8.921   -7.423   -5.702   -2.922
   -1.824   -1.682   -0.380
            0.476667  0.577350  0.000000
  -18.162  -17.823  -10.894   -9.580  -10.513   -8.779   -8.900   -7.414   -5.716   -2.905
   -1.845   -1.687   -0.388
            0.480000  0.577350  0.000000
  -18.171  -17.826  -10.897   -9.584  -10.498   -8.784   -8.878   -7.404   -5.730   -2.890
   -1.867   -1.693   -0.395
            0.483333  0.577350  0.000000
  -18.181  -17.829  -10.899   -9.588  -10.483   -8.788   -8.856   -7.395   -5.743   -2.876
   -1.888   -1.699   -0.403
            0.486667  0.577350  0.000000
  -18.190  -17.833  -10.901   -9.593  -10.467   -8.792   -8.834   -7.385   -5.756   -2.862
   -1.908   -1.705   -0.410
            0.490000  0.577350  0.000000
  -18.200  -17.836  -10.902   -9.598  -10.451   -8.796   -8.812   -7.376   -5.770   -2.849
   -1.928   -1.712   -0.417
            0.493333  0.577350  0.000000
  -18.210  -17.839  -10.904   -9.603  -10.435   -8.800   -8.790   -7.366   -5.782   -2.838
   -1.947   -1.718   -0.424
            0.496667  0.577350  0.000000
  -18.220  -17.842  -10.904   -9.609  -10.419   -8.804   -8.767   -7.357   -5.795   -2.827
   -1.966   -1.726   -0.431
            0.500000  0.577350  0.000000
  -18.231  -17.846  -10.904   -9.614  -10.402   -8.808   -8.745   -7.347   -5.807   -2.817
   -1.984   -1.733   -0.438
            0.503333  0.577350  0.000000
  -18.241  -17.849  -10.904   -9.621  -10.385   -8.811   -8.723   -7.338   -5.819   -2.809
   -2.001   -1.741   -0.444
            0.506667  0.577350  0.000000
  -18.252  -17.853  -10.904   -9.627  -10.368   -8.815   -8.701   -7.328   -5.831   -2.801
   -2.018   -1.750   -0.451
            0.510000  0.577350  0.000000
  -18.263  -17.856  -10.903   -9.634  -10.350   -8.818   -8.679   -7.319   -5.843   -2.795
   -2.034   -1.758   -0.458
            0.513333  0.577350  0.000000
  -18.275  -17.860  -10.901   -9.641  -10.332   -8.821   -8.657   -7.309   -5.854   -2.790
   -2.048   -1.767   -0.464
            0.516667  0.577350  0.000000
  -18.286  -17.864  -10.899   -9.648  -10.314   -8.824   -8.635   -7.300   -5.865   -2.787
   -2.063   -1.777   -0.471
            0.520000  0.577350  0.000000
  -18.298  -17.868  -10.897   -9.656  -10.295   -8.827   -8.613   -7.290   -5.875   -2.784
   -2.076   -1.786   -0.478
            0.523333  0.577350  0.000000
  -18.309  -17.871  -10.895   -9.664  -10.276   -8.829   -8.591   -7.281   -5.885   -2.783
   -2.088   -1.796   -0.484
            0.526667  0.577350  0.000000
  -18.321  -17.875  -10.891   -9.672  -10.257   -8.832   -8.570   -7.272   -5.895   -2.783
   -2.100   -1.807   -0.491
            0.530000  0.577350  0.000000
  -18.334  -17.879  -10.888   -9.680  -10.238   -8.834   -8.548   -7.262   -5.905   -2.785
   -2.110   -1.817   -0.498
            0.533333  0.577350  0.000000
  -18.346  -17.883  -10.884   -9.689  -10.218   -8.836   -8.527   -7.253   -5.914   -2.787
   -2.120   -1.828   -0.505
            0.536667  0.577350  0.000000
  -18.358  -17.887  -10.880   -9.698  -10.198   -8.837   -8.505   -7.244   -5.923   -2.791
   -2.130   -1.839   -0.512
            0.540000  0.577350  0.000000
